source_taxon_external_id,source_taxon_name,source_taxon_path,source_specimen_life_stage,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
GBIF:3169816,Apocynum androsaemifolium,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynum | Apocynum androsaemifolium,NA,flowersVisitedBy,GBIF:1311820,Dolichovespula arenaria,species,Animalia | Arthropoda | Insecta | Hymenoptera | Vespidae | Dolichovespula | Dolichovespula arenaria,NA,51.09236707,-114.1785945,https://www.inaturalist.org/observations/88163429,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3169816,Apocynum androsaemifolium,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynum | Apocynum androsaemifolium,NA,flowersVisitedBy,GBIF:1340467,Bombus flavifrons,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus flavifrons,NA,51.055055,-114.1649533,https://www.inaturalist.org/observations/87353914,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3169816,Apocynum androsaemifolium,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Apocynum | Apocynum androsaemifolium,NA,flowersVisitedBy,GBIF:1568909,Physocephala furcillata,species,Animalia | Arthropoda | Insecta | Diptera | Conopidae | Physocephala | Physocephala furcillata,NA,51.13411569,-114.0670399,https://www.inaturalist.org/observations/85635538,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:2882580,Arctostaphylos uva-ursi,Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos | Arctostaphylos uva-ursi,NA,flowersVisitedBy,GBIF:1340516,Bombus ternarius,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus ternarius,NA,51.08989167,-114.1815694,https://www.inaturalist.org/observations/77146938,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5342849,Astragalus agrestis,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Astragalus | Astragalus agrestis,NA,flowersVisitedBy,GBIF:10570752,Icaricia saepiolus,species,Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Icaricia | Icaricia saepiolus,adult,51.16595778,-114.3575163,https://www.inaturalist.org/observations/49909193,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5343253,Astragalus cicer,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Astragalus | Astragalus cicer,NA,flowersVisitedBy,GBIF:1792430,Autographa californica,species,Animalia | Arthropoda | Insecta | Lepidoptera | Noctuidae | Autographa | Autographa californica,adult,50.99968667,-115.377105,https://www.inaturalist.org/observations/180445530,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5343253,Astragalus cicer,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Astragalus | Astragalus cicer,NA,flowersVisitedBy,GBIF:5343253,Astragalus cicer,species,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Astragalus | Astragalus cicer,NA,50.97604722,-114.0315389,https://www.inaturalist.org/observations/178456987,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5343253,Astragalus cicer,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Astragalus | Astragalus cicer,NA,flowersVisitedBy,GBIF:1340406,Bombus perplexus,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus perplexus,NA,51.03119737,-114.1650959,https://www.inaturalist.org/observations/86948649,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5410436,Campanula rapunculoides,Plantae | Tracheophyta | Magnoliopsida | Asterales | Campanulaceae | Campanula | Campanula rapunculoides,NA,flowersVisitedBy,GBIF:8183385,Lapposyrphus lapponicus,species,Animalia | Arthropoda | Insecta | Diptera | Syrphidae | Lapposyrphus | Lapposyrphus lapponicus,adult,51.0874293,-114.138731,https://www.inaturalist.org/observations/54681062,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5410436,Campanula rapunculoides,Plantae | Tracheophyta | Magnoliopsida | Asterales | Campanulaceae | Campanula | Campanula rapunculoides,NA,flowersVisitedBy,GBIF:5410436,Campanula rapunculoides,species,Plantae | Tracheophyta | Magnoliopsida | Asterales | Campanulaceae | Campanula | Campanula rapunculoides,NA,51.08891383,-114.1129917,https://www.inaturalist.org/observations/129039062,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:2943190,Caragana arborescens,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Caragana | Caragana arborescens,NA,flowersVisitedBy,GBIF:1340421,Bombus frigidus,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus frigidus,NA,50.99419722,-114.1413889,https://www.inaturalist.org/observations/171971492,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:2943190,Caragana arborescens,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Caragana | Caragana arborescens,NA,flowersVisitedBy,GBIF:1340373,Bombus borealis,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus borealis,NA,51.0398,-114.0180583,https://www.inaturalist.org/observations/81204893,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:6428353,Chamaenerion angustifolium,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Onagraceae | Chamaenerion | Chamaenerion angustifolium,NA,flowersVisitedBy,GBIF:1340328,Bombus sitkensis,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus sitkensis,NA,51.144875,-115.7826611,https://www.inaturalist.org/observations/132469598,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:6428353,Chamaenerion angustifolium,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Onagraceae | Chamaenerion | Chamaenerion angustifolium,NA,flowersVisitedBy,GBIF:5137791,Pontia occidentalis,species,Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis,adult,49.06695469,-114.0051547,https://www.inaturalist.org/observations/185524455,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:6428353,Chamaenerion angustifolium,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Onagraceae | Chamaenerion | Chamaenerion angustifolium,NA,flowersVisitedBy,GBIF:2165951,Misumena vatia,species,Animalia | Arthropoda | Arachnida | Araneae | Thomisidae | Misumena | Misumena vatia,adult,50.93965333,-113.9813983,https://www.inaturalist.org/observations/174492601,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:6428353,Chamaenerion angustifolium,Plantae | Tracheophyta | Magnoliopsida | Myrtales | Onagraceae | Chamaenerion | Chamaenerion angustifolium,NA,flowersVisitedBy,GBIF:1340518,Bombus melanopygus,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus melanopygus,adult,50.32947911,-117.8376987,https://www.inaturalist.org/observations/237298196,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1537209,Syrphus opinator,species,Animalia | Arthropoda | Insecta | Diptera | Syrphidae | Syrphus | Syrphus opinator,NA,51.1087198,-114.0834967,https://www.inaturalist.org/observations/59349274,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1791590,Anagrapha falcifera,species,Animalia | Arthropoda | Insecta | Lepidoptera | Noctuidae | Anagrapha | Anagrapha falcifera,adult,51.1485039,-114.3269379,https://www.inaturalist.org/observations/59275390,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1905301,Speyeria aphrodite,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Speyeria | Speyeria aphrodite,adult,51.16619368,-114.394017,https://www.inaturalist.org/observations/58214267,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1894342,Euptoieta claudia,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Euptoieta | Euptoieta claudia,adult,52.49564371,-112.2309927,https://www.inaturalist.org/observations/133873652,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:5071368,Helophilus hybridus,species,Animalia | Arthropoda | Insecta | Diptera | Syrphidae | Helophilus | Helophilus hybridus,NA,51.10632833,-114.096365,https://www.inaturalist.org/observations/133036934,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1537723,Scaeva affinis,species,Animalia | Arthropoda | Insecta | Diptera | Syrphidae | Scaeva | Scaeva affinis,NA,50.901755,-114.28933,https://www.inaturalist.org/observations/131345640,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1340429,Bombus occidentalis,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus occidentalis,adult,51.10677507,-114.0845643,https://www.inaturalist.org/observations/130977481,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:5715062,Hesperia comma assiniboia,species,Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Hesperia | Hesperia comma | Hesperia comma assiniboia,adult,51.13390089,-114.3079497,https://www.inaturalist.org/observations/130318930,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1915492,Cercyonis pegala,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Cercyonis | Cercyonis pegala,adult,51.10063604,-114.1963248,https://www.inaturalist.org/observations/128882274,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:5137674,Colias alexandra,species,Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias alexandra,adult,49.14939007,-112.3206809,https://www.inaturalist.org/observations/189076608,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:5133088,Danaus plexippus,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Danaus | Danaus plexippus,adult,49.14938305,-112.3209142,https://www.inaturalist.org/observations/188976535,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1795983,Apamea inficita,species,Animalia | Arthropoda | Insecta | Lepidoptera | Noctuidae | Apamea | Apamea inficita,adult,49.14936726,-112.3210671,https://www.inaturalist.org/observations/188975893,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:4988905,Lebia viridis,species,Animalia | Arthropoda | Insecta | Coleoptera | Carabidae | Lebia | Lebia viridis,NA,50.97483833,-114.0284362,https://www.inaturalist.org/observations/187546753,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1905172,Speyeria cybele,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Speyeria | Speyeria cybele,adult,50.8711095,-114.1403736,https://www.inaturalist.org/observations/186361365,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1669384,Poecilanthrax alcyon,species,Animalia | Arthropoda | Insecta | Diptera | Bombyliidae | Poecilanthrax | Poecilanthrax alcyon,NA,49.08858155,-113.845375,https://www.inaturalist.org/observations/184218458,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1894896,Aglais milberti,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Aglais | Aglais milberti,adult,49.08838657,-113.8460321,https://www.inaturalist.org/observations/184081333,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1340493,Bombus terricola,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus terricola,NA,52.50175278,-116.0911639,https://www.inaturalist.org/observations/256401178,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1915470,Cercyonis oetus,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Cercyonis | Cercyonis oetus,NA,49.00302019,-110.7189977,https://www.inaturalist.org/observations/250238728,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:5137882,Pieris oleracea,species,Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris oleracea,adult,51.0918201,-114.0684886,https://www.inaturalist.org/observations/101680245,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1699027,Melanoplus bivittatus,species,Animalia | Arthropoda | Insecta | Orthoptera | Acrididae | Melanoplus | Melanoplus bivittatus,NA,51.02681667,-113.9973367,https://www.inaturalist.org/observations/89830579,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3113414,Cirsium arvense,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium arvense,NA,flowersVisitedBy,GBIF:1311815,Dolichovespula maculata,species,Animalia | Arthropoda | Insecta | Hymenoptera | Vespidae | Dolichovespula | Dolichovespula maculata,NA,52.49570256,-112.2310342,https://www.inaturalist.org/observations/141966615,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3112801,Cirsium vulgare,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cirsium | Cirsium vulgare,NA,flowersVisitedBy,GBIF:1336295,Megachile inermis,species,Animalia | Arthropoda | Insecta | Hymenoptera | Megachilidae | Megachile | Megachile inermis,NA,50.92476667,-114.1232528,https://www.inaturalist.org/observations/129904802,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:2889777,Comandra umbellata,Plantae | Tracheophyta | Magnoliopsida | Santalales | Comandraceae | Comandra | Comandra umbellata,NA,flowersVisitedBy,GBIF:5977179,Erynnis persius,species,Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Erynnis | Erynnis persius,adult,50.9958462,-114.1495837,https://www.inaturalist.org/observations/164066387,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3082244,Cornus sericea,Plantae | Tracheophyta | Magnoliopsida | Cornales | Cornaceae | Cornus | Cornus sericea,NA,flowersVisitedBy,GBIF:4449367,Malachius aeneus,species,Animalia | Arthropoda | Insecta | Coleoptera | Melyridae | Malachius | Malachius aeneus,NA,51.08753267,-114.1629851,https://www.inaturalist.org/observations/53899427,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3082244,Cornus sericea,Plantae | Tracheophyta | Magnoliopsida | Cornales | Cornaceae | Cornus | Cornus sericea,NA,flowersVisitedBy,GBIF:1977068,Rheumaptera hastata,species,Animalia | Arthropoda | Insecta | Lepidoptera | Geometridae | Rheumaptera | Rheumaptera hastata,adult,51.12691667,-114.1146694,https://www.inaturalist.org/observations/50738718,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3082244,Cornus sericea,Plantae | Tracheophyta | Magnoliopsida | Cornales | Cornaceae | Cornus | Cornus sericea,NA,flowersVisitedBy,GBIF:1195043,Otiorhynchus ovatus,species,Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Otiorhynchus | Otiorhynchus ovatus,NA,51.00986944,-114.2071444,https://www.inaturalist.org/observations/167384900,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1311697,Vespula atropilosa,species,Animalia | Arthropoda | Insecta | Hymenoptera | Vespidae | Vespula | Vespula atropilosa,NA,51.1278305,-113.9404133,https://www.inaturalist.org/observations/61436097,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1541255,Eristalis flavipes,species,Animalia | Arthropoda | Insecta | Diptera | Syrphidae | Eristalis | Eristalis flavipes,adult,51.05504618,-114.0662099,https://www.inaturalist.org/observations/58387785,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1541192,Eristalis anthophorina,species,Animalia | Arthropoda | Insecta | Diptera | Syrphidae | Eristalis | Eristalis anthophorina,adult,51.111197,-114.18235,https://www.inaturalist.org/observations/58211410,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1926834,Lycaeides melissa,species,Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Lycaeides | Lycaeides melissa,adult,51.01235364,-114.1773836,https://www.inaturalist.org/observations/57684338,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1911246,Coenonympha california,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Coenonympha | Coenonympha california,adult,51.10083373,-114.1161222,https://www.inaturalist.org/observations/54686397,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1926054,Agriades glandon,species,Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Agriades | Agriades glandon,adult,50.201409,-114.443431,https://www.inaturalist.org/observations/130451618,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1340485,Bombus mixtus,species,Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus mixtus,NA,50.9585114,-114.074527,https://www.inaturalist.org/observations/125255654,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1925429,Strymon melinus,species,Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Strymon | Strymon melinus,adult,49.194167,-110.723405,https://www.inaturalist.org/observations/189406607,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:5063973,Lucilia sericata,species,Animalia | Arthropoda | Insecta | Diptera | Calliphoridae | Lucilia | Lucilia sericata,NA,50.878105,-114.0740055,https://www.inaturalist.org/observations/174897270,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1540711,Eupeodes americanus,species,Animalia | Arthropoda | Insecta | Diptera | Syrphidae | Eupeodes | Eupeodes americanus,NA,50.939595,-113.98108,https://www.inaturalist.org/observations/237158141,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:2078882,Cosmopepla lintneriana,species,Animalia | Arthropoda | Insecta | Hemiptera | Pentatomidae | Cosmopepla | Cosmopepla lintneriana,NA,51.12846667,-114.116775,https://www.inaturalist.org/observations/164303154,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:1624285,Campiglossa albiceps,species,Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Campiglossa | Campiglossa albiceps,NA,51.09579333,-114.1784717,https://www.inaturalist.org/observations/88884167,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:5134759,Erebia epipsodea,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Erebia | Erebia epipsodea,adult,50.99512222,-114.1473306,https://www.inaturalist.org/observations/84924170,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:5370380,Dasiphora fruticosa,Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Dasiphora | Dasiphora fruticosa,NA,flowersVisitedBy,GBIF:8139211,Cerceris nigrescens,species,Animalia | Arthropoda | Insecta | Hymenoptera | Crabronidae | Cerceris | Cerceris nigrescens,NA,51.02721667,-113.99678,https://www.inaturalist.org/observations/84332247,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3039274,Elaeagnus commutata,Plantae | Tracheophyta | Magnoliopsida | Rosales | Elaeagnaceae | Elaeagnus | Elaeagnus commutata,NA,flowersVisitedBy,GBIF:1795949,Apamea inordinata,species,Animalia | Arthropoda | Insecta | Lepidoptera | Noctuidae | Apamea | Apamea inordinata,NA,50.38319671,-111.8374846,https://www.inaturalist.org/observations/222837366,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:3039274,Elaeagnus commutata,Plantae | Tracheophyta | Magnoliopsida | Rosales | Elaeagnaceae | Elaeagnus | Elaeagnus commutata,NA,flowersVisitedBy,GBIF:5128266,Oeneis uhleri,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Oeneis | Oeneis uhleri,adult,52.695683,-110.336391,https://www.inaturalist.org/observations/130881155,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:2889728,Eriogonum flavum,Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Polygonaceae | Eriogonum | Eriogonum flavum,NA,flowersVisitedBy,GBIF:1908044,Occidryas anicia,species,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Occidryas | Occidryas anicia,adult,48.99954187,-113.8381454,https://www.inaturalist.org/observations/191542448,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
GBIF:2889728,Eriogonum flavum,Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Polygonaceae | Eriogonum | Eriogonum flavum,NA,flowersVisitedBy,GBIF:12233602,Tharsalea heteronea,species,Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Tharsalea | Tharsalea heteronea,adult,49.012551,-113.845623,https://www.inaturalist.org/observations/187590874,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
